"","SPY.Open","SPY.High","SPY.Low","SPY.Close","SPY.Volume","SPY.Adjusted"
"1589",158.339996,159.270004,158.100006,158.520004,131060600,140.047882
"1590",158.330002,158.600006,157.729996,158.240005,95918800,139.800522
"1591",158.669998,159.649994,158.419998,159.300003,88572800,140.736954
"1592",159.270004,159.720001,158.610001,159.679993,116010700,141.072678
"1593",159.330002,159.410004,158.100006,158.279999,138874200,139.835846
"1594",158.679993,159.889999,158.529999,159.75,96407600,141.134567
"1595",161.139999,161.880005,159.779999,161.369995,144202300,142.56575
"1596",161.490005,162.009995,161.419998,161.779999,66882100,142.927963
"1597",162.130005,162.649994,161.669998,162.600006,90359200,143.652451
"1598",162.419998,163.389999,162.330002,163.339996,97419200,144.306229
"1599",163.270004,163.699997,162.470001,162.880005,106738600,143.899841
"1600",162.990005,163.550003,162.509995,163.410004,103203000,144.368073
"1601",163.199997,163.809998,162.820007,163.539993,81843200,144.48288
"1602",163.669998,165.350006,163.669998,165.229996,119000900,145.975937
"1603",164.960007,166.449997,164.910004,166.119995,120718500,146.762253
"1604",165.779999,166.360001,165.089996,165.339996,109913600,146.073166
"1605",165.949997,167.039993,165.729996,166.940002,129801000,147.48671
"1606",166.779999,167.580002,166.610001,166.929993,85071200,147.47789
"1607",167.080002,167.800003,166.5,167.169998,95804200,147.68988
"1608",167.339996,169.070007,165.169998,165.929993,244031800,146.594391
"1609",164.160004,165.910004,163.940002,165.449997,211064400,146.170319
"1610",164.470001,165.380005,163.979996,165.309998,151573900,146.046631
"1611",167.039993,167.779999,165.809998,166.300003,143679800,146.921249
"1612",165.419998,165.800003,164.339996,165.220001,160363400,145.967087
"1613",165.350006,166.589996,165.220001,165.830002,107793800,146.506073
"1614",165.369995,166.309998,163.130005,163.449997,176850100,144.403381
"1615",163.830002,164.460007,162.660004,164.350006,168390700,145.198502
"1616",164.440002,165.100006,162.729996,163.559998,157631500,144.500565
"1617",163.089996,163.419998,161.130005,161.270004,211737800,142.477417
"1618",161.199997,162.740005,160.25,162.729996,200225500,143.767319
"1619",163.850006,164.949997,163.139999,164.800003,188337800,145.596069
"1620",165.309998,165.399994,164.369995,164.800003,105667100,145.596069
"1621",163.300003,164.539993,162.740005,163.100006,159505400,144.094162
"1622",164.220001,164.389999,161.600006,161.75,177361500,142.901474
"1623",161.660004,164.5,161.300003,164.210007,163587800,145.074814
"1624",164.029999,164.669998,162.910004,163.179993,141197500,144.164841
"1625",164.289993,165.220001,163.220001,164.440002,136295600,145.278046
"1626",164.529999,165.990005,164.520004,165.740005,114695600,146.426514
"1627",165.600006,165.889999,163.380005,163.449997,206149500,144.403381
"1628",161.860001,163.470001,158.979996,159.399994,321255900,140.825317
"1629",159.639999,159.759995,157.470001,159.070007,271956800,141.27739
"1630",157.410004,158.429993,155.729996,157.059998,222329000,139.492188
"1631",158.479996,160.100006,157.419998,158.570007,162262200,140.833328
"1632",159.869995,160.5,159.25,160.139999,134848000,142.227692
"1633",161.100006,161.820007,160.949997,161.080002,129483700,143.062561
"1634",160.630005,161.399994,159.860001,160.419998,160402900,142.476364
"1635",161.259995,162.479996,161.080002,161.360001,131954800,143.311234
"1636",161.119995,162.300003,160.5,161.210007,154863700,143.17807
"1637",160.479996,161.770004,160.220001,161.279999,75216400,143.240204
"1638",162.470001,163.080002,161.300003,163.020004,122416900,144.785553
"1639",163.860001,164.389999,163.080002,163.949997,108092500,145.611572
"1640",164.979996,165.330002,164.270004,165.130005,119298000,146.659592
"1641",164.970001,165.75,164.630005,165.190002,121410100,146.71286
"1642",167.110001,167.610001,165.179993,167.440002,135592200,148.711197
"1643",167.389999,167.929993,167.130005,167.509995,104212700,148.773361
"1644",167.970001,168.389999,167.679993,168.149994,69450600,149.341766
"1645",168.259995,168.360001,167.070007,167.520004,88702100,148.782211
"1646",168.160004,168.479996,167.729996,167.949997,92873900,149.164139
"1647",168.309998,169.270004,168.199997,168.869995,103620100,149.981201
"1648",168.520004,169.229996,168.309998,169.169998,103831700,150.247681
"1649",169.410004,169.740005,169.009995,169.5,79428600,150.540771
"1650",169.800003,169.830002,169.050003,169.139999,80829700,150.220993
"1651",169.789993,169.860001,168.179993,168.520004,112914000,149.670395
"1652",168.220001,169.080002,167.940002,168.929993,111088600,150.034515
"1653",168.220001,169.160004,167.520004,169.110001,107814600,150.194382
"1654",168.679993,169.059998,168.110001,168.589996,79695000,149.732498
"1655",169.100006,169.279999,168.190002,168.589996,85209600,149.732498
"1656",168.940002,169.850006,168.490005,168.710007,142388700,149.839127
"1657",169.990005,170.809998,169.899994,170.660004,110438400,151.571014
"1658",170.279999,170.970001,170.050003,170.949997,91116700,151.828552
"1659",170.570007,170.960007,170.350006,170.699997,54072700,151.606522
"1660",170.369995,170.740005,169.350006,169.729996,87495000,150.745056
"1661",169.190002,169.429993,168.550003,169.179993,84854700,150.256516
"1662",169.979996,170.179993,168.929993,169.800003,102181300,150.807205
"1663",169.580002,170.100006,168.720001,169.309998,91757700,150.37204
"1664",168.460007,169.309998,168.380005,169.110001,68593300,150.194382
"1665",169.410004,169.899994,168.410004,169.610001,80806000,150.638428
"1666",169.529999,169.800003,168.699997,168.740005,79829200,149.865768
"1667",167.410004,167.429993,166.089996,166.380005,152931800,147.769791
"1668",166.059998,166.630005,165.5,165.830002,130868200,147.281281
"1669",165.639999,166.210007,164.759995,164.770004,96437600,146.339828
"1670",165.039993,166.199997,164.860001,165.580002,89294400,147.05925
"1671",165.119995,166.029999,164.190002,164.559998,159530500,146.153305
"1672",164.899994,166.300003,164.889999,166.059998,101471400,147.485504
"1673",166.550003,166.830002,165.770004,166.619995,90888900,147.982864
"1674",166.789993,167.300003,165.889999,166,89702100,147.432236
"1675",164.360001,166,163.210007,163.330002,158619400,145.060898
"1676",163.259995,164.490005,163.050003,163.910004,108113000,145.576019
"1677",163.550003,165.039993,163.399994,164.169998,119200500,145.806915
"1678",164.509995,164.529999,163.169998,163.649994,134928900,145.345047
"1679",165.229996,165.580002,163.699997,164.389999,142375100,146.002365
"1680",164.429993,166.029999,164.130005,165.75,97389400,147.210205
"1681",165.850006,166.399994,165.729996,165.960007,63090500,147.396729
"1682",166.509995,166.979996,164.479996,166.039993,159756500,147.467758
"1683",166.449997,167.729996,166.449997,167.630005,87559300,148.879959
"1684",168.639999,168.899994,168.259995,168.869995,105847200,149.981201
"1685",168.639999,169.399994,168.350006,169.399994,94545900,150.45195
"1686",169.339996,169.559998,168.720001,168.949997,83209000,150.052246
"1687",169.130005,169.460007,168.740005,169.330002,72727800,150.389755
"1688",171.160004,171.240005,170.039993,170.309998,106299200,151.260132
"1689",170.460007,171.110001,170.460007,171.070007,82523300,151.93515
"1690",171.009995,173.520004,170.580002,173.050003,203460600,153.69368
"1691",173.520004,173.600006,172.589996,172.759995,146616900,153.436096
"1692",172.330002,172.330002,170.580002,170.720001,132867100,152.363342
"1693",170.490005,170.649994,169.389999,169.929993,104616500,151.65831
"1694",169.899994,170.529999,169.210007,169.529999,106333100,151.3013
"1695",169.639999,169.979996,168.889999,169.039993,117306500,150.863983
"1696",169.320007,170.169998,169.050003,169.690002,77146900,151.444107
"1697",168.839996,169.139999,168.470001,168.910004,99141800,150.747955
"1698",167.479996,168.539993,167.149994,168.009995,143937000,149.944717
"1699",168.139999,169.5,167.970001,169.339996,127160000,151.131744
"1700",168.350006,169.339996,167.830002,169.179993,113350000,150.988937
"1701",168.789993,168.940002,166.839996,167.619995,176698000,149.596695
"1702",167.75,169.059998,167.529999,168.889999,96878000,150.730179
"1703",167.419998,168.449997,167.25,167.429993,96295000,149.427109
"1704",167.399994,167.619995,165.360001,165.479996,178015000,147.686783
"1705",165.800003,166.199997,164.529999,165.600006,168973000,147.793884
"1706",167.289993,169.259995,167.229996,169.169998,195955000,150.980011
"1707",168.910004,170.320007,168.770004,170.259995,105040000,151.952805
"1708",169.210007,171.080002,169.080002,170.940002,112106000,152.559708
"1709",170.509995,171.149994,169.470001,169.699997,155485000,151.453049
"1710",170.720001,172.160004,170.639999,172.070007,161676000,153.568222
"1711",171.369995,173.320007,171.339996,173.220001,129389000,154.594528
"1712",173.860001,174.509995,173.509995,174.389999,138316000,155.638748
"1713",174.449997,174.75,174.009995,174.399994,104104000,155.647629
"1714",174.910004,175.929993,174.429993,175.410004,126663000,156.549088
"1715",174.809998,174.889999,173.960007,174.570007,105484000,155.799423
"1716",174.919998,175.369995,174.509995,175.149994,70350000,156.317017
"1717",175.509995,176,175.169998,175.949997,93625000,157.031006
"1718",175.889999,176.470001,175.699997,176.229996,84979000,157.280869
"1719",176.630005,177.240005,176.380005,177.169998,87401000,158.119827
"1720",177.380005,177.509995,175.660004,176.289993,140002000,157.334457
"1721",176.149994,176.889999,175.529999,175.789993,133795000,156.888229
"1722",176.020004,176.610001,175.220001,176.210007,142805000,157.263062
"1723",176.690002,176.899994,175.979996,176.830002,85677000,157.816391
"1724",176.139999,176.75,175.570007,176.270004,85825000,157.316589
"1725",177.029999,177.5,176.539993,177.169998,87348000,158.119827
"1726",177.5,177.639999,174.759995,174.929993,1.57e+08,156.120651
"1727",174.869995,177.309998,174.850006,177.289993,136713000,158.226913
"1728",177.119995,177.529999,176.910004,177.320007,62614000,158.253693
"1729",176.940002,177.360001,176.369995,176.960007,83990000,157.932449
"1730",176.089996,178.429993,176.089996,178.380005,103844000,159.199738
"1731",178.539993,179.419998,178.25,179.270004,103435000,159.994034
"1732",179.559998,180.119995,179.330002,180.050003,102818000,160.69014
"1733",180.350006,180.5,179.020004,179.419998,104796000,160.127899
"1734",179.330002,179.869995,178.720001,179.029999,93891000,159.7798
"1735",179.389999,179.929993,177.979996,178.470001,124909000,159.280029
"1736",178.970001,180.050003,178.860001,179.910004,92841000,160.565216
"1737",179.979996,180.830002,179.770004,180.809998,81296000,161.368439
"1738",181.130005,181.169998,180.369995,180.630005,79486000,161.207809
"1739",180.720001,181.220001,180.410004,180.679993,86994000,161.252411
"1740",180.869995,181.240005,180.649994,181.119995,58800000,161.645096
"1741",181.320007,181.75,180.800003,181,55870900,161.537994
"1742",181.089996,181.429993,180.25,180.529999,99726000,161.11853
"1743",179.940002,180.389999,179.169998,179.75,116563000,160.422409
"1744",179.100006,180.479996,178.350006,179.729996,123033000,160.404587
"1745",179.410004,179.740005,178.770004,178.940002,106934000,159.699493
"1746",180.669998,181.110001,180.149994,180.940002,127728000,161.484467
"1747",181.470001,181.669998,181.160004,181.399994,70124000,161.894989
"1748",180.979996,181.360001,180.639999,180.75,80976000,161.314896
"1749",180.820007,180.850006,178.5,178.720001,130591000,159.503204
"1750",178.639999,178.860001,177.759995,178.130005,115565000,158.976624
"1751",178.5,178.660004,177.770004,178.110001,107808000,158.958786
"1752",178.949997,179.809998,178.899994,179.220001,96195000,159.949356
"1753",179.380005,179.410004,178.25,178.649994,89886000,159.440689
"1754",178.919998,181.729996,177.320007,181.699997,234906000,162.162766
"1755",181.179993,181.699997,180.710007,181.490005,136531200,161.975342
"1756",180.690002,181.990005,180.570007,181.559998,197087000,162.91748
"1757",182.449997,182.639999,182.070007,182.529999,85598000,163.787903
"1758",182.539993,183.009995,182.529999,182.929993,45368800,164.146851
"1759",183.339996,183.960007,183.320007,183.860001,63365000,164.981354
"1760",184.100006,184.179993,183.660004,183.850006,61814000,164.972366
"1761",183.869995,184.020004,183.580002,183.820007,56857000,164.945435
"1762",184.070007,184.690002,183.929993,184.690002,86119900,165.726135
"1763",183.979996,184.070007,182.479996,182.919998,119636900,164.137863
"1764",183.229996,183.600006,182.630005,182.889999,81390600,164.110901
"1765",183.490005,183.559998,182.080002,182.360001,108028200,163.635361
"1766",183.089996,183.789993,182.949997,183.479996,86144200,164.64035
"1767",183.449997,183.830002,182.889999,183.520004,96582300,164.676239
"1768",184.110001,184.130005,182.800003,183.639999,90683400,164.78392
"1769",183.949997,184.220001,183.009995,184.139999,102026400,165.232574
"1770",183.669998,184.179993,181.339996,181.690002,149892000,163.034195
"1771",182.289993,183.770004,181.949997,183.669998,105016100,164.810867
"1772",184.100006,184.940002,183.710007,184.660004,98525800,165.699188
"1773",184.279999,184.660004,183.830002,184.419998,72290600,165.483856
"1774",184.100006,184.449997,183.320007,183.639999,107848700,164.78392
"1775",184.699997,184.770004,183.050003,184.179993,88621200,165.268478
"1776",184.490005,184.570007,183.910004,184.300003,61270900,165.376221
"1777",183.369995,183.399994,181.820007,182.789993,132496900,164.02124
"1778",181.600006,181.660004,178.830002,178.889999,208677100,160.521667
"1779",179.059998,179.520004,177.119995,178.009995,180843100,159.73201
"1780",178.139999,179.300003,178.119995,179.070007,110463200,160.683167
"1781",177.580002,178.550003,176.880005,177.350006,216597300,159.139801
"1782",178.830002,179.809998,178.259995,179.229996,118938100,160.826736
"1783",177.009995,179.289993,176.919998,178.179993,194677900,159.884537
"1784",177.970001,178.369995,173.830002,174.169998,254837100,156.286331
"1785",174.949997,175.839996,174.110001,175.389999,165012400,157.381027
"1786",174.779999,175.559998,173.710007,175.169998,164230500,157.183624
"1787",175.580002,177.479996,175.220001,177.479996,132877600,159.256439
"1788",178.309998,179.869995,177.729996,179.679993,170787200,161.23056
"1789",179.699997,180.070007,179.210007,180.009995,92218800,161.526672
"1790",180.160004,182.440002,180.039993,181.979996,117814100,163.294373
"1791",182.25,182.830002,181.710007,182.070007,94717700,163.375168
"1792",180.839996,183.199997,180.830002,183.009995,100542200,164.218597
"1793",182.839996,184.360001,182.669998,184.020004,96498400,165.124924
"1794",184.179993,184.490005,183.649994,184.240005,80460900,165.322311
"1795",183.759995,184.949997,182.869995,183.020004,126524300,164.2276
"1796",183.270004,184.520004,182.600006,184.100006,104998100,165.196701
"1797",184.449997,184.889999,183.800003,183.889999,118116400,165.00824
"1798",184.279999,186.149994,184.199997,184.910004,114063900,165.923584
"1799",185.059998,185.589996,184.229996,184.839996,117085000,165.860733
"1800",185.110001,185.600006,184.330002,184.850006,98677200,165.86969
"1801",184.580002,185.869995,184.369995,185.820007,93880800,166.740112
"1802",185.789993,187.149994,185.050003,186.289993,150842000,167.161835
"1803",184.649994,185.449997,183.75,184.979996,167748500,165.986282
"1804",186.789993,187.979996,186.75,187.580002,167545900,168.319366
"1805",187.740005,188.070007,187.449997,187.75,88376900,168.471909
"1806",188.210007,188.610001,187.779999,188.179993,82516500,168.857727
"1807",188.960007,188.960007,187.429993,188.259995,114513500,168.929565
"1808",187.970001,188.229996,187.080002,188.160004,74939200,168.839798
"1809",188.440002,188.710007,186.800003,187.229996,99009100,168.005295
"1810",186.320007,187.350006,185.899994,187.279999,104824400,168.050217
"1811",187.839996,187.990005,184.660004,185.179993,155014300,166.165771
"1812",184.850006,185.800003,184.440002,184.660004,153919600,165.699188
"1813",185.589996,186.770004,185.509995,186.330002,98359500,167.197708
"1814",186.710007,187.910004,186.509995,187.660004,101804600,168.391174
"1815",187.679993,187.940002,185.470001,186.660004,176267300,167.493866
"1816",186.25,187.889999,185.919998,187.75,117241000,168.471909
"1817",187.710007,189.020004,186.029999,186.199997,163128000,167.818481
"1818",186.839996,187.070007,184.619995,185.429993,121411000,167.124512
"1819",186.369995,186.940002,185.270004,186.309998,103852000,167.917603
"1820",187.039993,187.339996,184.919998,184.970001,119843000,166.709915
"1821",184.75,185.339996,183.899994,184.580002,142383000,166.358444
"1822",185.110001,186.419998,185,185.490005,101642000,167.178589
"1823",186.669998,187.300003,185.520004,187.009995,99745000,168.548508
"1824",187.619995,188.360001,187,188.25,89193000,169.666107
"1825",188.490005,189.130005,188.139999,188.880005,78774000,170.233917
"1826",189.169998,189.220001,188.050003,188.630005,77435000,170.008606
"1827",189.660004,189.699997,186.100006,186.399994,169381000,167.998734
"1828",185.949997,186.259995,183.960007,184.339996,140803000,166.142136
"1829",184.259995,185.399994,183.589996,185.100006,112660000,166.827103
"1830",185.600006,187.149994,185.059998,187.089996,100254000,168.620621
"1831",187.080002,187.169998,182.929993,183.160004,172959000,165.078598
"1832",182.139999,183.419998,181.309998,181.509995,167251000,163.591492
"1833",182.929993,183.369995,181.440002,182.940002,132382000,164.880295
"1834",183.320007,184.330002,181.509995,184.199997,157093000,166.015915
"1835",185.470001,186.139999,184.649994,186.130005,105197000,167.755402
"1836",185.880005,186.910004,185.559998,186.389999,105255000,167.989716
"1837",186.440002,187.100006,186.210007,187.039993,68329000,168.575546
"1838",187.229996,188.399994,187.130005,187.889999,85790000,169.341675
"1839",187.820007,187.919998,187.300003,187.449997,73869000,168.945084
"1840",188.369995,188.389999,186.929993,187.830002,88170000,169.287552
"1841",187.220001,187.330002,185.869995,186.289993,100380000,167.899597
"1842",187.050003,187.690002,184.960007,186.880005,135121000,168.431351
"1843",187.479996,188.039993,187.080002,187.75,84098000,169.215454
"1844",187.440002,188.5,187.179993,188.309998,101508000,169.7202
"1845",188.220001,188.839996,187.729996,188.330002,93019000,169.73822
"1846",188.309998,189.139999,187.779999,188.059998,98122000,169.494858
"1847",187.139999,188.550003,186.619995,188.419998,75883000,169.819321
"1848",188,188.130005,186.740005,186.779999,85454000,168.341202
"1849",187.410004,187.970001,186.009995,187.880005,106500000,169.332672
"1850",187.710007,189.050003,187.080002,187.679993,93618000,169.152374
"1851",187.710007,188.039993,186.830002,187.960007,83679000,169.404739
"1852",188.800003,189.880005,188,189.789993,86940000,171.054077
"1853",190.039993,190.419998,189.770004,189.960007,66454000,171.207321
"1854",189.789993,189.880005,188.789993,189.059998,72367000,170.396133
"1855",188.679993,188.720001,186.479996,187.399994,154956000,168.900024
"1856",187.509995,188.130005,186.720001,188.050003,97458000,169.48587
"1857",187.690002,188.889999,187.520004,188.740005,63839000,170.107773
"1858",188.649994,188.669998,187.070007,187.550003,111644000,169.035217
"1859",188.089996,189.220001,188.059998,189.130005,89093000,170.459259
"1860",189.179993,189.979996,188.860001,189.589996,61549000,170.87384
"1861",189.759995,190.479996,189.589996,190.350006,61092800,171.558762
"1862",191.059998,191.580002,190.949997,191.520004,72010000,172.613312
"1863",191.520004,191.820007,191.059998,191.380005,66723000,172.487137
"1864",191.820007,192.399994,191.330002,192.369995,64377000,173.37941
"1865",192.190002,192.800003,192.029999,192.679993,76316000,173.658752
"1866",192.949997,192.990005,191.970001,192.899994,64656000,173.857071
"1867",192.429993,192.899994,192.25,192.800003,65047000,173.766953
"1868",192.470001,193.300003,192.270004,193.190002,55529000,174.118439
"1869",193.410004,194.649994,192.699997,194.449997,92103000,175.254028
"1870",194.869995,195.429993,194.779999,195.380005,78696000,176.092255
"1871",195.350006,196.050003,195.169998,195.580002,65119000,176.272537
"1872",195.339996,195.639999,194.919998,195.600006,57129000,176.290558
"1873",194.899994,195.119995,194.479996,194.919998,68772000,175.677673
"1874",194.690002,194.800003,193.110001,193.539993,106350000,174.433914
"1875",193.919998,194.320007,193.300003,194.130005,82017000,174.965668
"1876",193.889999,194.699997,193.660004,194.289993,87424000,175.109863
"1877",194.020004,194.970001,193.809998,194.830002,84834000,175.596573
"1878",194.830002,196.369995,194.399994,196.259995,105267000,176.885361
"1879",196.429993,196.600006,195.800003,196.479996,85929000,177.083649
"1880",196.029999,196.100006,195.699997,195.940002,100587000,177.443161
"1881",195.990005,196.050003,195.520004,195.880005,70611000,177.388824
"1882",195.529999,196.5,194.479996,194.699997,96237000,176.320267
"1883",194.289993,195.779999,194.25,195.580002,82782000,177.117157
"1884",195.610001,195.630005,194.130005,195.440002,84312000,176.990402
"1885",194.979996,195.880005,194.889999,195.820007,71445100,177.334503
"1886",195.699997,196.169998,195.529999,195.720001,70201200,177.243942
"1887",196.199997,197.630005,196.130005,197.029999,90470000,178.430267
"1888",197.050003,197.479996,196.960007,197.229996,52475000,178.611389
"1889",197.789993,198.289993,197.639999,198.199997,52938800,179.489838
"1890",197.820007,197.979996,197.220001,197.509995,61696000,178.864975
"1891",197.149994,197.220001,195.759995,196.240005,108143000,177.714859
"1892",196.729996,197.300003,196.309998,197.119995,72992000,178.511795
"1893",195.220001,196.860001,195.059998,196.339996,99040000,177.805405
"1894",196.220001,196.75,195.779999,196.610001,64243000,178.049927
"1895",197.610001,197.860001,197.440002,197.600006,58658000,178.946472
"1896",197.720001,198.100006,196.360001,197.229996,111307000,178.611389
"1897",198.110001,198.259995,197.419998,197.960007,79986400,179.272491
"1898",197.350006,198.100006,195.429993,195.710007,145398000,177.234863
"1899",196.350006,197.910004,196.240005,197.710007,124330000,179.046097
"1900",197.089996,197.5,196.429993,197.339996,67592000,178.711014
"1901",198.009995,198.559998,197.869995,198.199997,67678000,179.489838
"1902",198.5,198.850006,198.100006,198.639999,65612000,179.88829
"1903",198.830002,199.059998,198.449997,198.649994,56888000,179.897339
"1904",198.089996,198.259995,197.330002,197.720001,76837000,179.05513
"1905",197.759995,198.089996,196.619995,197.800003,69259000,179.127579
"1906",198.169998,198.449997,196.919998,196.949997,80466000,178.357834
"1907",197.649994,197.910004,196.160004,196.979996,104222000,178.384995
"1908",195.610001,195.779999,192.970001,193.089996,183479000,174.862244
"1909",192.559998,193.759995,191.570007,192.5,189261000,174.327896
"1910",192.869995,194.300003,192.050003,193.889999,91340000,175.586685
"1911",193.100006,193.600006,191.309998,192.009995,152690000,173.884171
"1912",191.110001,192.889999,191.080002,192.070007,94818000,173.938492
"1913",192.940002,193.130005,190.550003,191.029999,135733000,172.996704
"1914",191.460007,193.369995,190.949997,193.240005,117014000,174.998047
"1915",193.970001,194.660004,193.710007,193.800003,74544000,175.505157
"1916",193.610001,194.149994,192.940002,193.529999,73632000,175.260681
"1917",194.289993,195.059998,193.960007,194.839996,69047000,176.447037
"1918",195.160004,195.759995,194.979996,195.759995,57371000,177.280167
"1919",196.470001,196.649994,194.309998,195.720001,139951000,177.243942
"1920",196.800003,197.449997,196.690002,197.360001,75424000,178.729111
"1921",197.839996,198.539993,197.440002,198.389999,59135000,179.661896
"1922",198.119995,199.160004,198.080002,198.919998,72763000,180.141846
"1923",199.089996,199.759995,198.929993,199.5,67791000,180.66716
"1924",199.339996,199.690002,198.740005,199.190002,76107000,180.386368
"1925",200.139999,200.589996,199.149994,200.199997,63855000,181.30101
"1926",200.330002,200.820007,200.279999,200.330002,47298000,181.418716
"1927",200.429993,200.570007,199.940002,200.25,47874000,181.346298
"1928",199.589996,200.270004,199.389999,200.139999,58330000,181.246689
"1929",200.449997,200.729996,199.820007,200.710007,65907000,181.762909
"1930",200.970001,201,199.860001,200.610001,72426000,181.672318
"1931",201.380005,201.410004,200.220001,200.5,57462000,181.572693
"1932",200.839996,201.580002,199.660004,200.210007,85236000,181.310104
"1933",200.169998,201.190002,199.410004,201.110001,102177000,182.125122
"1934",200.919998,201.210007,200,200.589996,64146000,181.654205
"1935",200.410004,200.550003,198.910004,199.320007,88591000,180.504135
"1936",199.429993,200.199997,198.770004,200.070007,67251000,181.183319
"1937",199.270004,200.330002,199.119995,200.300003,66774400,181.391602
"1938",200.100006,200.119995,198.559998,199.130005,117409300,180.332031
"1939",199.160004,199.320007,198.380005,198.979996,76401000,180.196198
"1940",198.610001,200.839996,198.5,200.479996,116201000,181.554581
"1941",200.770004,201.679993,199.75,200.75,151266000,181.799103
"1942",201.360001,201.850006,201.100006,201.820007,94990000,182.768143
"1943",201.520004,201.899994,200.289993,200.699997,121649000,182.603424
"1944",200.350006,200.380005,198.729996,199.149994,125553000,181.193161
"1945",198.429993,199.259995,197.949997,198.009995,111393000,180.15596
"1946",198.039993,199.690002,197.520004,199.559998,107276000,181.566177
"1947",199.039993,199.050003,196.270004,196.339996,150300000,178.636536
"1948",196.699997,198.389999,196.419998,197.899994,103547000,180.055923
"1949",196.199997,197.889999,196.050003,197.539993,95112000,179.728333
"1950",197.690002,198.300003,196.610001,197.020004,131302000,179.255264
"1951",196.699997,196.770004,193.910004,194.350006,177798000,176.825958
"1952",194.179993,195.059998,192.350006,194.380005,157285000,176.853302
"1953",195.679993,196.940002,195.080002,196.520004,121569000,178.800339
"1954",197.339996,197.600006,195.580002,196.289993,104778000,178.591064
"1955",195.279999,195.720001,193.220001,193.259995,147913000,175.834244
"1956",193.369995,196.919998,192.360001,196.639999,186461000,178.909515
"1957",196.330002,196.600006,192.580002,192.740005,210705000,175.36116
"1958",192.690002,193.649994,190.490005,190.539993,221909000,173.359543
"1959",190.460007,191.149994,187.300003,187.410004,230939000,170.511734
"1960",188.419998,189.820007,187.039993,187.699997,215847000,170.775604
"1961",185.160004,187.690002,181.919998,186.429993,380715000,169.620102
"1962",183.059998,187.580002,182.889999,186.270004,270391000,169.474533
"1963",188.419998,189.75,187.619995,188.470001,214625000,171.476212
"1964",188.130005,190.449997,188.070007,190.300003,130011000,173.141174
"1965",191.679993,194.199997,191.479996,194.070007,154949000,176.571259
"1966",194.410004,194.910004,192.610001,192.690002,151822000,175.315674
"1967",194.619995,196.199997,194.259995,194.929993,154944000,177.353668
"1968",195.25,196.490005,194.490005,196.429993,117927000,178.71843
"1969",195.729996,196.449997,195.029999,196.160004,82954000,178.472809
"1970",196.820007,198.419998,196.729996,198.410004,106736000,180.519882
"1971",198.550003,199.119995,196.800003,198.110001,142557000,180.246948
"1972",197.580002,199.949997,197.399994,199.380005,113330000,181.402435
"1973",201.779999,201.820007,200.770004,201.660004,146903000,183.476852
"1974",201.919998,202.449997,201.309998,201.770004,93600000,183.57695
"1975",201.229996,201.600006,200.059998,201.070007,93343000,182.940033
"1976",202.539993,202.589996,201.449997,202.339996,91709000,184.095551
"1977",202.389999,203.259995,201.639999,203.149994,107089000,184.832504
"1978",203.169998,203.600006,202.610001,203.339996,89540000,185.005371
"1979",203.380005,204.039993,203.130005,203.979996,66319000,185.587692
"1980",204.059998,204.309998,203.649994,204.179993,54499400,185.769653
"1981",203.350006,204.240005,203.309998,203.960007,90120300,185.569489
"1982",204.160004,204.830002,203.210007,204.190002,85357900,185.778763
"1983",204.100006,204.490005,203.720001,204.240005,80417500,185.824265
"1984",203.850006,204.580002,203.649994,204.369995,80441000,185.942535
"1985",204.440002,205.919998,204.440002,205.550003,76068100,187.016129
"1986",205.309998,205.550003,204.300003,205.220001,82373000,186.715881
"1987",204.259995,205.710007,204.179993,205.580002,72840300,187.043411
"1988",207.639999,207.839996,205.979996,206.679993,142327300,188.044189
"1989",207.169998,207.389999,206.910004,207.259995,65880800,188.57193
"1990",207.539993,207.789993,206.800003,207.110001,79108300,188.435471
"1991",207.289993,207.759995,207.029999,207.639999,62167800,188.917694
"1992",207.490005,207.869995,206.910004,207.199997,57890100,188.517303
"1993",206.399994,206.539993,205.380005,205.759995,103968400,187.207153
"1994",205.809998,207.339996,205.779999,207.089996,74507200,188.417236
"1995",207.300003,208.149994,207.100006,207.889999,68952000,189.145126
"1996",207.539993,208.270004,206.699997,207.660004,91316600,188.935898
"1997",207.869995,208.470001,207.550003,208,91025500,189.245178
"1998",207.520004,208.119995,205.929993,206.610001,108588200,187.98053
"1999",204.369995,206.600006,203.910004,206.470001,125180100,187.853134
"2000",205.910004,205.979996,202.929993,203.160004,159856400,184.841614
"2001",203.880005,206.190002,203.710007,204.190002,159012800,185.778763
"2002",202.639999,203.820007,200.850006,200.889999,202330200,182.776291
"2003",201.979996,202.529999,198.779999,199.509995,189965800,181.520737
"2004",198.580002,202.399994,197.860001,197.910004,259543800,180.064987
"2005",198.440002,202.339996,198.289993,201.789993,253910100,183.595123
"2006",204.740005,212.970001,203.919998,206.779999,257633900,188.135208
"2007",206.429993,207.330002,205.610001,206.520004,245084600,188.935745
"2008",206.75,207.470001,206.460007,207.470001,148318900,189.804825
"2009",208.169998,208.229996,207.399994,207.75,122167900,190.060944
"2010",208.020004,208.339996,207.720001,207.770004,42963400,190.079269
"2011",208.309998,208.850006,208.25,208.440002,57326700,190.6922
"2012",208.220001,208.970001,208.139999,208.720001,79643900,190.94838
"2013",208.210007,208.369995,207.509995,207.600006,73540800,189.923767
